# 2026-05-16 | 21:59:11 | Calculation performed with SolarAxionFlux v1.1; g_agamma = 5.000000e-11 GeV^-1, g_ae = 1.000000e-13.
# Spectral flux over full solar volume.
# Columns: energy values [keV] | axion flux [cm^-2 s^-1 keV^-1] | axion flux error estimate [cm^-2 s^-1 keV^-1]
1.56890200e+00 6.21301031e+08 1.76028990e+05
1.58490100e+00 6.15178833e+08 1.72555087e+05
1.60090000e+00 6.09079043e+08 1.69139511e+05
1.61689900e+00 6.03003153e+08 1.65782243e+05
1.63289800e+00 5.96952574e+08 1.62483209e+05
1.64889700e+00 5.90928642e+08 1.59242282e+05
1.66489600e+00 5.84932619e+08 1.56059282e+05
1.68089500e+00 5.78965698e+08 1.52933982e+05
1.69689400e+00 5.73029005e+08 1.49866113e+05
1.71289300e+00 5.67123601e+08 1.46855364e+05
1.72889200e+00 5.61250486e+08 1.43901382e+05
1.74489100e+00 5.55410599e+08 1.41003782e+05
1.76089000e+00 5.49604824e+08 1.38141772e+05
1.77688900e+00 5.43833989e+08 1.35334514e+05
1.79288800e+00 5.38098872e+08 1.32581305e+05
1.80888700e+00 5.32400199e+08 1.29877175e+05
1.82488600e+00 5.26738648e+08 1.27228329e+05
1.84088500e+00 5.21114852e+08 1.24634167e+05
1.85688400e+00 5.15529399e+08 1.22094069e+05
1.87288300e+00 5.09982835e+08 1.19607397e+05
1.88888200e+00 5.04475666e+08 1.17173496e+05
1.90488100e+00 4.99008357e+08 1.14791699e+05
1.92088000e+00 4.93581338e+08 1.12461323e+05
1.93687900e+00 4.88195003e+08 1.10181676e+05
1.95287800e+00 4.82849711e+08 1.07952055e+05
1.96887700e+00 4.77545788e+08 1.05771749e+05
1.98487600e+00 4.72283529e+08 1.03640039e+05
2.00087500e+00 4.67063200e+08 1.01556198e+05
2.01687400e+00 4.61885038e+08 9.95194980e+04
2.03287300e+00 4.56749250e+08 9.75292034e+04
2.04887200e+00 4.51656019e+08 9.55845770e+04
2.06487100e+00 4.46605502e+08 9.36848793e+04
2.08087000e+00 4.41597833e+08 9.18293698e+04
2.09686900e+00 4.36633121e+08 9.00173074e+04
2.11286800e+00 4.31711454e+08 8.82479516e+04
2.12886700e+00 4.26832900e+08 8.65205632e+04
2.14486600e+00 4.21997504e+08 8.48344048e+04
2.16086500e+00 4.17205294e+08 8.31887416e+04
2.17686400e+00 4.12456279e+08 8.15828421e+04
2.19286300e+00 4.07750450e+08 8.00159786e+04
2.20886200e+00 4.03087782e+08 7.84874276e+04
2.22486100e+00 3.98468233e+08 7.69964707e+04
2.24086000e+00 3.93891747e+08 7.55423945e+04
2.25685900e+00 3.89358252e+08 7.41244916e+04
2.27285800e+00 3.84867664e+08 7.27420607e+04
2.28885700e+00 3.80419883e+08 7.13944070e+04
2.30485600e+00 3.76014800e+08 7.00808427e+04
2.32085500e+00 3.71652291e+08 6.88006871e+04
2.33685400e+00 3.67332221e+08 6.75532670e+04
2.35285300e+00 3.63054447e+08 6.63379157e+04
2.36885200e+00 3.58818811e+08 6.51539772e+04
2.38485100e+00 3.54625150e+08 6.40008024e+04
2.40085000e+00 3.50473288e+08 6.28777506e+04
